Subject,Comp1_coupling,Comp2_coupling,Comp3_coupling,Comp4_coupling
580751,0.4688965990641173,0.4149550857686306,0.2774199289904642,0.4739710386045113
147636,0.6579359471539543,0.23030916928041564,0.41402735112446976,0.4695463309947636
599065,0.5251822979935575,0.37569455507882,0.36477209631130675,0.49109912912343356
210011,0.40463703315773825,0.4448891880335875,0.5941399478565139,0.292103220249418
158338,0.5650693255076651,0.5005643286737649,0.2564491795508116,0.3095741713530039
422632,0.6220542475597339,0.32546981013916065,0.338095208524789,0.33788611514700473
175035,0.4936455626325698,0.1371731220076174,0.8215455224884474,0.33925980569522834
381543,0.6770943291282018,0.21518405507666039,0.4618246945385958,0.3100096171985007
386250,0.521548386082895,0.34304165299415207,0.4011913413884827,0.453739768640097
214524,0.3750346855807365,0.4315331633688057,0.6435147607952674,0.3087879480939328
724446,0.4630050619621404,0.3543587537564172,0.5564448915092975,0.3088963844815013
299154,0.640806315576939,0.431345384658223,0.13448751973306688,0.3902243252480566
308129,0.470827264716435,0.38598618523619094,0.7011757210523731,0.2098995738031687
449753,0.36128230656553917,0.1364711587768477,0.7835801145873393,0.6041755805077899
199352,0.6442971316130105,0.36074327608087814,0.2739131733453096,0.37287389573954555
513736,0.6656249265129711,0.40367896374939055,0.1524983795017354,0.3476286388098733
177342,0.5498203680148969,0.28393149253916183,0.534697072096234,0.32001053486690934
663755,0.5989262276448667,0.39398334581348465,0.31175497333172997,0.282477799769624
692964,0.33480550206357057,0.35625691920719055,0.3125732190876185,0.6093872096891483
113316,0.5506994539506148,0.49999699513521073,0.27484644119122126,0.23888057759251982
136631,0.4763108649718758,0.2424401134007334,0.8521351539877712,0.14879627353586303
633847,0.44986738568453555,0.32612189512829065,0.3755257473418035,0.4496434184769635
552241,0.40317146039896806,0.26881697732375254,0.7149009726823475,0.5280454842548774
518746,0.5987118989836272,0.4524721370612951,0.172799974299328,0.31735731027362485
210112,0.6921129734346059,0.3849608003908111,0.32415643837890346,0.1547205866420889
119126,0.7405211677465693,0.4259294013767055,0.08979185503463644,0.25566314265482953
127226,0.4597566882289323,0.19934422390465167,0.6602719040209288,0.48066932901920356
107321,0.6403297053523872,0.3380923275686323,0.2953010559827272,0.2657719395839849
212015,0.7992478962317991,0.35183972622030674,0.2458987730335989,0.12554503137413767
206727,0.3580628932972667,0.492320624386379,0.3246130710453253,0.454423591339306
571144,0.551802338389811,0.3267072539860612,0.34861009894653056,0.3679449303561015
213017,0.4385480530289452,0.3374796342756509,0.521675415058702,0.3450892320319574
802844,0.3592139184076074,0.26611188128087027,0.8890660972436063,0.28109566907360767
161832,0.19826773376082374,0.039832191716110125,1.0178762227887879,0.6550981948684813
125222,0.3690893936923488,0.4628681350600222,0.7392480420260257,0.17627350107427966
529953,0.28401579512775427,0.23209516583679063,1.0378299339607424,0.2908046310035845
191841,0.45554642122540584,0.46904239114356394,0.48840669702490686,0.27659400470851375
349244,0.5915882284301376,0.4101412685401308,0.34774775123701396,0.2269267031157681
664757,0.32167289221016615,0.33380342665222096,0.6853131024088046,0.5321411906926702
102715,0.589929632851798,0.426771680015295,0.3578830753304737,0.28451685335440935
379657,0.6808640023738071,0.15829042804647392,0.4158497508551792,0.49492902032466496
826454,0.6328001812670583,0.2751590007350355,0.26580986176043037,0.41990201777597697
107220,0.3926765101676402,0.4586980277245382,0.4270754798847123,0.3884698499252763
151425,0.5529904637346839,0.4500256574512596,0.42744963229049726,0.2708587042611074
378756,0.6735633030282708,0.21884969134420126,0.46220668903384154,0.36171056343276387
120414,0.6534066458615703,0.35051756295179654,0.3412171984400132,0.1907970758382891
628248,0.6027765780948375,0.40836507820051987,0.47019256262836484,0.14202292506441413
178142,0.5623510117594781,0.45927771781294197,0.32373053609575897,0.262451110137355
162733,0.7146041074330565,0.28284435858954565,0.43836668913427046,0.23242834943046484
623844,0.45966043395310485,0.42315330374541804,0.6510922727736066,0.11074315937083004
133019,0.5857057287920318,0.28528989112207354,0.2845043845269594,0.4616714692147434
213522,0.658264764766062,0.3517018137516491,0.3735480529261052,0.24972351089038747
113821,0.6180341438187634,0.3499407649463732,0.20675748626917106,0.4014751961628165
146331,0.5472419199707682,0.456636890226843,0.5361558953155958,0.05253057469783147
529549,0.3327155999906998,0.18006883528387568,0.827300670419361,0.4205609295947707
200210,0.3997977238111378,0.45907284076470034,0.7171024209758738,0.0510591120856881
118023,0.6794118225890665,0.15994017421468906,0.5167615721530164,0.293736187633171
104012,0.5700013403945177,0.3524066409051375,0.3455621933067058,0.3809851669782248
248339,0.2713684771634068,0.5118673322748281,0.633632894363195,0.33213076588926654
210415,0.41217496658248975,0.23277357515821107,0.6200283560309554,0.4864726304867441
257845,0.48603047593762083,0.5269893753072948,0.28570328632578174,0.24515023808447636
168240,0.41513387069715224,0.4758386053546542,0.33177792195979117,0.41290316728455445
145834,0.7201157225380468,0.21487325981670977,0.19263783572888074,0.4965585774842611
189349,0.4098773590548685,0.4773568480963139,0.5341803333293144,0.2640038960121356
281135,0.3344365182069849,0.31346360965744036,0.8330328226301703,0.38281456837686945
541640,0.5357608538885926,0.4075804407167477,0.3029545620162019,0.43753325331475457
135528,0.6538112145336331,0.3393781985789567,0.3873882623520181,0.14925237044249856
355239,0.5732583538903017,0.4025412490656887,0.4650944245580609,0.18780148644700578
387959,0.5240613258675225,0.2875963142506261,0.5347890107360452,0.2970013584556477
769064,0.5160101599963279,0.3232275734556534,0.715438412823105,0.15085072663731172
566454,0.5611167478668463,0.44782055488291994,0.32552065132773583,0.19484300102983265
144933,0.6044640810475574,0.3219872274583751,0.5762949133300627,0.21770101490809263
100610,0.48201850745038455,0.40576782049661464,0.5877808454051796,0.2776824440295241
130417,0.42252114235186417,0.2980339130293029,0.6512814365369126,0.4058822602054595
971160,0.5390281057166826,0.3208833414708487,0.4764341608612453,0.39803241690699953
841349,0.5022674834887892,0.20963156162781577,0.5592439770380242,0.4748177565029659
465852,0.5152442065054708,0.23827247660595596,0.4632387969445558,0.39215609188838185
177241,0.5112084200623336,0.18706380253747779,0.5143958787890183,0.5498321153309276
116524,0.31954511743288466,0.23563322956126256,0.9985788810427415,0.25316914604927165
578057,0.4273598051507988,0.4652627530680618,0.14743882035960526,0.5917194103290226
433839,0.4393118415237285,0.4864361702845737,0.2709772726485314,0.36193039137114885
894774,0.5387159664200171,0.40541489358059724,0.3359725183254325,0.3392128071887208
180230,0.6052291855714436,0.39930860201682766,0.2572178130510374,0.421195389480495
171330,0.5454781486040988,0.4040322635232575,0.37549818728687484,0.2526682477113708
146634,0.49814636792714645,0.353943951602116,0.3764985598265926,0.3678365880359764
833148,0.6276321701613348,0.3088045942714225,0.4896307931596812,0.14762487002689348
522434,0.7312140884535175,0.40990065363692885,0.04148185403405016,0.42169431716559996
180129,0.5962821843285696,0.48214787457881364,0.0,0.39961976854344394
671855,0.2981501899173428,0.4555601588476549,0.6945183185738839,0.3571890885872544
822244,0.4757246348927396,0.5034430512517244,0.11483189147447356,0.40237330080982664
318637,0.5441922326906868,0.44074484691875426,0.4112700514389445,0.21574812558203418
833249,0.4770881253049907,0.1565707314963145,0.3705514158210678,0.770121682446216
613538,0.4325483307650577,0.17618666317316609,0.7808919029069665,0.406866036380351
727553,0.47157219216938273,0.4039114782511417,0.49595327041456505,0.3387439585815881
130316,0.5332241973720454,0.4678432735718657,0.4072079698690375,0.15631773144802832
130114,0.4163245713540111,0.2135899334747761,0.5172156209343294,0.5335972786515057
108323,0.5675647232903664,0.2853455064009768,0.30676010321673025,0.46278597774265434
614439,0.48805945939929596,0.2514237230090124,0.6563079614252453,0.2952136947199255
141119,0.3623596122104782,0.29241744275475196,0.6875311343590061,0.38352771218410553
211619,0.5084005641388569,0.2979274471527436,0.2532429924791435,0.6055611754085315
179346,0.5240359112619569,0.3899865123161946,0.5223050610236795,0.13665197178489366
336841,0.5787385234924336,0.25403961907442263,0.6486513076323555,0.21182006583576535
219231,0.39175315490237045,0.39574402599706193,0.4951610250954069,0.4049478290195836
695768,0.5569017585932705,0.38448509941225706,0.4488907596283241,0.3411440467628044
361941,0.46539925984693925,0.5531231693831806,0.20170143064262447,0.31590877850369914
196346,0.6809738705404769,0.21195748536001768,0.26750138351007846,0.3088547106773444
955465,0.6412948072001199,0.3693732036262517,0.3997696310163535,0.25996173303367903
943862,0.47350559865041186,0.27242998556403336,0.5165797038505523,0.43515531011563646
441939,0.5443839705032886,0.500501600176414,0.3844762774126282,0.129534855315456
389357,0.630028404485793,0.455562852485675,0.25688139651032604,0.17846763261975437
983773,0.5739260552117257,0.4087046714703819,0.41339976406660084,0.28667690277102104
131419,0.54126019214112,0.3440309701693966,0.3570931060408027,0.37004973533803137
419239,0.4780535010593604,0.18721279103486482,0.485357011498398,0.5919039825339385
170934,0.583614544911607,0.3825977178979663,0.5719514421379638,0.07212462814727852
192843,0.4301159635329295,0.4006398500254083,0.5527161259357276,0.34165226777330754
290136,0.5857639967480289,0.524844020464687,0.2091496448328932,0.2974103916930562
878877,0.408361409254071,0.4280849884269344,0.35060201773130073,0.4414595864064616
146836,0.5088671282907895,0.3716764236053111,0.47098106003498813,0.29012248927107837
111211,0.634331134853281,0.3345303254273199,0.4178362908762717,0.17765412672903047
789373,0.49695973207168365,0.3091344878550578,0.8880739121753836,0.0
317332,0.5181846968687507,0.4072894670884644,0.4474342044950588,0.2363786554658934
146533,0.6105718961125963,0.5387265656688651,0.33664248684968306,0.08356475672712887
329844,0.5692454448833472,0.3468824084530585,0.43677103617942703,0.23353157134924196
257946,0.7109858258924505,0.25539032557811964,0.5091622914605598,0.11148411855603448
188347,0.5130807491993152,0.0,0.7478545804284052,0.5471702296731517
150625,0.5171541653640646,0.364742998864465,0.5226228476567198,0.2886314221904112
220721,0.3636778378474046,0.5491624372969912,0.5172010539978771,0.2438622545355093
168947,0.48519981794109723,0.4512758873299272,0.1773935369749194,0.4109516286076118
957974,0.6073240879981443,0.2845339860304789,0.2563096462415777,0.5231177878712957
111413,0.4562922144453369,0.4414551466883733,0.5125463182214074,0.25425381622478893
547046,0.40126519389031395,0.16552318794070706,0.6370052195038219,0.6170448333110288
352132,0.4165534018161882,0.21783813973223118,0.41416348925884067,0.7474444187412197
656253,0.4790402002470406,0.5133258663263723,0.2633008170558756,0.27506360172349986
510225,0.6540017085046395,0.36663076051170945,0.3052409687726208,0.30750043602477345
163129,0.6897477313454791,0.44298584742966673,0.15718274802998358,0.21793720982417472
155635,0.5173295863178881,0.520699583473327,0.31930225043300003,0.23434398750440102
356948,0.7597077031695694,0.26382651309742944,0.6952462662816317,0.03872895654466502
176441,0.40010959289329806,0.38331646326536856,0.6798984324866671,0.225795751559146
169949,0.37238351097250927,0.503844386035542,0.7356790904111866,0.15079527619269628
221218,0.7491412496205905,0.27785467598224883,0.42155187896984586,0.11457589252410899
461743,0.43341788193103636,0.511079607448475,0.47069324783912175,0.17902416791003176
339847,0.6052197178486411,0.3394066444969567,0.5620617619545333,0.17915281099355507
143426,0.524116680612142,0.42335589784930167,0.43274875989847905,0.22826781432287188
828862,0.6500068698645354,0.30839898835239343,0.23119066232267427,0.34535931729485597
147030,0.5571353479156077,0.19893058153735815,0.8528766622635389,0.20478789905794506
164939,0.4803669513717562,0.39028329568066783,0.34137999385252416,0.4224573097595256
309636,0.6340747607054942,0.5175409279074215,0.30728229683029645,0.20763726303857893
159946,0.5956743281637443,0.4142168040862938,0.24681789378287664,0.34869755680430775
204218,0.35322222961816,0.5555007246703592,0.35638555537153227,0.26833673001049135
211215,0.3046997043775974,0.13030716148549013,0.831681825057088,0.6864485259484949
196952,0.3952561434970531,0.560439255150509,0.42970993414339725,0.2174176254932092
268749,0.7949387400877267,0.38514434774372136,0.40290401328711234,0.036068029232439874
119025,0.476140425229793,0.4434506857107244,0.4076598114137096,0.2586724633112285
280941,0.47646182775633383,0.41787547311037215,0.38788942647898317,0.4320282543172031
101410,0.4766225382128759,0.4623436382376043,0.2536270527129679,0.3204008964913978
679568,0.4375462675345939,0.44106324681996056,0.6344810806314947,0.2387075565406075
882161,0.6031555138670803,0.34112998030822855,0.43548530183467293,0.15611941074324467
177645,0.49011701857975176,0.46982366878099074,0.19493398393941563,0.3061824344215473
394956,0.7795634078039009,0.35576340924018274,0.21864038987676088,0.1591523707623329
308331,0.3209466040300746,0.11677207612085243,0.787838758736757,0.6086938039022136
153126,0.5716375122652271,0.5487586787956786,0.31147892075397665,0.12288956430069042
274542,0.5528933276916872,0.3026060427361112,0.4295717124923793,0.45732528583662896
131217,0.6691732787355854,0.23846758881186794,0.32162801445195427,0.4320124646607782
571548,0.38911449953097,0.5126177868933253,0.33950856120974393,0.3024013216284793
725751,0.4694093347347372,0.4419811987920558,0.3628773674580644,0.19685015265093192
159340,0.5270394142976679,0.32107895067510445,0.4994102398689229,0.23313682856272488
171431,0.5524100362043471,0.3265256313457525,0.5542431536490448,0.25339299166287077
555954,0.46975685293390207,0.5095705816884613,0.22715386245568495,0.35242570035732496
203418,0.3620142325503343,0.3715687126327129,0.5101906005595224,0.46978364240734694
760551,0.3531326702395429,0.2149754091369852,0.6969709015394647,0.4155190867209069
827052,0.4449764208525904,0.3580706980315774,0.3540131786929757,0.4319170470721931
888678,0.5336940559641872,0.43835378410497566,0.4038233268543106,0.24233821676811246
134223,0.7267946714942549,0.3022758862582088,0.16478616454969156,0.33241580978114654
122418,0.6678688812493319,0.3325717871866516,0.42227296633060013,0.16272052387504016
173435,0.6982991581492588,0.43474033899829473,0.2696270116156521,0.24898752617492637
993675,0.3009763071133052,0.5859382597997609,0.41713046175414054,0.40080314628532815
157437,0.5363081472534167,0.18375649140287198,0.5836238669891914,0.3486827540246958
239136,0.29865484478726456,0.40011128075748986,0.5794105550307814,0.4422513843406814
103111,0.36832687486948773,0.40954756683958676,0.5638321145375664,0.3328832281055063
212116,0.692039041317099,0.3132882378162811,0.36178493597365163,0.3549943229399205
910241,0.6466999005791059,0.21013645597020808,0.6099615672244376,0.22822446735094443
573249,0.6855023762615364,0.3604156285732858,0.20829217229974265,0.26382745762951765
207123,0.5498237856162929,0.3771997268840272,0.44643935204212215,0.30124071994163526
206222,0.8107965448198944,0.4221004631753509,0.26473839779801245,0.10873193480945559
286347,0.49939396181682744,0.3277580335624898,0.6698084729038714,0.2791412470303717
144731,0.5985912541763285,0.32999111179135115,0.5092164057913421,0.19704999845432658
257542,0.629781942289078,0.3701273750014386,0.2250746607739996,0.43123059350236287
167036,0.48036089410574356,0.5151019231169963,0.4923253318340869,0.24854737124707946
113417,0.4915228915142116,0.33772602167901455,0.6482146685984937,0.354310080168284
201818,0.402072889002184,0.5093129967545995,0.32110172504901113,0.3604947758888666
469961,0.41635119806737436,0.46906190125741704,0.8022099673010555,0.10790914405386019
176037,0.5231065225892453,0.5118354340793156,0.41502146232775144,0.14467685494847157
901038,0.3855029596495442,0.34991437863335606,0.5903320612053237,0.46575137369942643
286650,0.5292484368570891,0.3555967949776823,0.3246267466236149,0.3413888575631657
660951,0.5728162522172433,0.3972441268838554,0.318598546414656,0.2894997539604538
700634,0.3159192514921075,0.4066131362266959,0.7055330639579154,0.20750515210123302
102513,0.5567603883570111,0.2879867473945387,0.43842211514660095,0.29895929723412756
117021,0.44883306572741544,0.30398777455462983,0.6929111742473725,0.2899144007337957
192035,0.541478879839088,0.5021090734878332,0.3118461590646767,0.26448005288349746
300719,0.5901686398160356,0.3776517718624356,0.3889296103393283,0.30984402257058924
837560,0.29780618131824427,0.08801253546374667,1.0552984905460363,0.5176995700146417
567759,0.41594110562545117,0.49502722289971884,0.4973965761991624,0.18338216465719287
167440,0.6211794301446921,0.5126793052044977,0.37497808545184885,0.11312796256596971
947668,0.5776123253952905,0.2649026615443592,0.37900563002375937,0.37193359401538295
211114,0.7930425043275542,0.22507740141587565,0.4910267495647663,0.15590638315027483
303119,0.6643514488922497,0.35128594593229023,0.5148345177960622,0.06790980129755152
675661,0.42166072301180335,0.5392025723908507,0.63497787814113,0.141148498067566
145531,0.43939636278032246,0.3884175926379562,0.6304854855757535,0.2738404935348183
112920,0.5466436406984908,0.18461324536137294,0.5280912573907954,0.4877416582798153
186141,0.5797970347429927,0.3904887356543452,0.4245874747862493,0.1968109606233502
325129,0.4701553689285803,0.3960143815552667,0.40695507873828163,0.3763779067395423
467351,0.6740797931602551,0.3108949613315648,0.11328630428107958,0.4163254712583894
197651,0.43589297539946686,0.4231551818170164,0.4502534314608036,0.26241593794002
211316,0.5630756702371191,0.48195362267797837,0.1228648801513222,0.29705991644958507
204521,0.4991475807706786,0.4414049335184433,0.4807078481229569,0.15714213625801637
187345,0.6677341880078318,0.36410207875980727,0.27657062924736275,0.30403327931207613
135124,0.5954229791834016,0.34420864273823676,0.5783307449630721,0.12022925622848803
668361,0.5965079572700963,0.3228949256015132,0.34842173251698194,0.3516731322717148
270332,0.5283211820471161,0.28678614116579754,0.5835222588630096,0.3018380486609655
151829,0.5897058143808771,0.4266523752793006,0.3580258308932606,0.29192118213160184
182032,0.37298763902393395,0.3332406498311998,0.8164279953468311,0.391171442871551
516742,0.5603419251675134,0.5087486395050499,0.46971667531935013,0.20689225445995946
744553,0.6064172838026574,0.3982085096873929,0.45634085852142864,0.1924781929810937
185038,0.4892668277761525,0.38082828784989936,0.3426316339838962,0.3355898633873618
406836,0.902258982395237,0.3289838203478945,0.008983460510228776,0.2394629328396235
199958,0.512192730767619,0.27829300459622847,0.6357497143147678,0.2755398002557209
162026,0.5213818013066377,0.1940619030023978,0.5682444879672855,0.4000305420560462
127731,0.8178263983713838,0.3683265639493077,0.3235429128484905,0.1330685278181352
693764,0.35680515486773945,0.15373492241648148,0.841882676703891,0.5800410004146656
172635,0.671555448242631,0.4798424768371789,0.2676209802082507,0.25824218703005886
109325,0.47329739295729456,0.38688100734103403,0.37404532601112683,0.4901899017197455
322224,0.5324702503087615,0.3427161519943847,0.3434006271979674,0.36646905608365077
609143,0.44764815525782486,0.22477303323282846,0.8480979561398383,0.2785551369762025
965367,0.5212952065422544,0.23479412914649245,0.6227914671315488,0.383171586108072
123723,0.4903148913960956,0.3711163057832871,0.3263879639027358,0.38452472885403616
392750,0.4217257681548422,0.3738870386279382,0.6197074213938651,0.36776348147874316
599469,0.6244669924980909,0.49995582265663424,0.21399876906018123,0.2221387889874867
209127,0.666398746038909,0.42754129918856276,0.23399528911724476,0.14773270869935576
320826,0.5835939005610818,0.3365804184339021,0.42158711286182643,0.2999483331718237
397861,0.5862627481552715,0.2929635310892736,0.34820610765108834,0.32950617297603135
382242,0.4147575518234257,0.5287361590098658,0.4403902956934599,0.2632926780681359
644044,0.402900702654661,0.46411307644747496,0.7881925598000853,0.13267260291507746
134021,0.6095296085019309,0.3734185589300738,0.3291955321543242,0.17038987944278083
401422,0.7352777044779119,0.36038560748604886,0.34894517949287496,0.15511711669418723
130518,0.6556930139384284,0.2661304188426541,0.6162048471841578,0.09795341406089812
179245,0.27762133916102877,0.13478292566980887,1.0048644480685016,0.42267232507856634
362034,0.2610405900591688,0.31004537219831085,0.8302713326878439,0.42561226631004456
209329,0.5143837722696953,0.45553493985829857,0.39896268318987205,0.24081302012208142
969476,0.5079898499405623,0.35530589284746467,0.4405295240960071,0.3044114460260094
227432,0.34983459032371106,0.387560467396889,0.6547755346318491,0.41743948377259343
835657,0.5890266772560996,0.338532176186323,0.6783246928198036,0.19277899565288428
280739,0.5669716870897906,0.44137784638481664,0.3420002960687717,0.29256949923981235
597869,0.49755527114907044,0.3858499313059697,0.6547785589913854,0.2015659396207474
173738,0.5856588614529333,0.2512038090351232,0.36920605629883113,0.36102266282981027
155231,0.5488514244323416,0.4185474667905325,0.393270700908854,0.20171010590877644
164030,0.608065907032935,0.46445679490624336,0.34809339363684233,0.2456280341994974
159138,0.4315022267169535,0.23581053142948633,0.43509877079754344,0.5943922946496716
109123,0.5119841059192808,0.29025140630964325,0.39572540942564194,0.500009605618115
250932,0.34882252545155834,0.17299925863236662,0.7891649386040956,0.53150237695633
782561,0.5688924743999714,0.41715610846489787,0.2110034531475249,0.4288285255466588
113922,0.54291644936579,0.40501010598510795,0.38991639833247865,0.29638402012789683
558960,0.5532752473623662,0.34935863318737714,0.32580820637991986,0.3565700768026029
572045,0.7016709340965052,0.24817098992692824,0.3145289525889078,0.2859217723661716
553344,0.5623242526429959,0.4495891124616781,0.40803325843467214,0.2262519337238681
310621,0.581509728729115,0.39654878795273496,0.33279460981175624,0.4352390597936051
124220,0.40185421421006995,0.2837642955928035,0.5166922543640373,0.5677562001303619
206929,0.3652367144785344,0.3604194281533263,0.9640456383885047,0.18786297577059316
992673,0.5467876610906188,0.3930623562106699,0.266333098683141,0.3590172197011263
125424,0.5047248476292929,0.3222678067594199,0.5311706594556658,0.31532544898620574
227533,0.4010593299970893,0.4676936282447488,0.4913140853733656,0.24517921028569056
110007,0.6155077139887227,0.4325562572251555,0.32173908262175654,0.20944564904048205
588565,0.6046341432484337,0.3767294053422633,0.343686517929153,0.41612919311260826
170631,0.3498898499701515,0.20331333219396833,0.769745674619614,0.3478386372162236
159845,0.48840717182446874,0.23503549740149168,0.5751310154738862,0.31481723019400976
167238,0.43517469101566886,0.409490803663735,0.7331662596429764,0.16228976204186715
285345,0.5866963507185412,0.4746401201918155,0.2266504800250304,0.1646729194937778
748662,0.4954248849522541,0.4908772451382801,0.29192774170732577,0.24916041751852303
567052,0.48061886428330214,0.44906549731494844,0.2787279184038527,0.3700269746937024
183034,0.5701186387427366,0.3600112279565398,0.3295678913050317,0.2661587145746299
898176,0.706836109070183,0.17098789775840792,0.30962251304433575,0.3957071034227408
453441,0.44802887399832547,0.29509129791015065,0.4794518873013361,0.395623008563661
304727,0.5747632700185281,0.34445953291402515,0.4490497031515632,0.257765019044953
368753,0.6555814574045598,0.24950998848197914,0.23571959336530604,0.41479698503051343
144125,0.4303871532580248,0.20325299580593792,0.6804945222954423,0.42902069231348905
138130,0.4973885197299455,0.4702478245909979,0.2537892146779343,0.36586166973484346
119732,0.6496728017172005,0.3876162435441051,0.5047172779547633,0.12034688104164759
178748,0.3597235577600242,0.3601536310783226,0.7837029208054221,0.293702184101897
114823,0.5302052350672066,0.4061513035344517,0.3735823097220659,0.2702506292569092
208630,0.37305974284112714,0.09666542611065379,0.6431194190614579,0.6768725422457914
106016,0.6185150005915131,0.31739328952378365,0.5772907009685806,0.08972635428650994
147737,0.4850500473674039,0.46896714217504887,0.20212481208964747,0.3441072531990403
810843,0.6041283706820579,0.1857359612703799,0.35598393915092547,0.4506341259546385
163836,0.6469391177912649,0.3681641625999085,0.46677790112816114,0.15041304907373657
103212,0.38017165286428345,0.25337057261005547,0.7762018581647815,0.2553539212577422
139233,0.601321269089845,0.4679025014371336,0.4633075262039244,0.06491388228278189
192641,0.6272140566194927,0.47607282661644407,0.13250755437475897,0.25621836142030435
214625,0.9549298396194337,0.4810859071777155,0.1502535138880203,0.0
486759,0.502096226967812,0.27474990565683816,0.6294459374794119,0.46084760866576263
208024,0.7360974803988872,0.35446668955176214,0.23403438761585166,0.243543229056014
178950,0.5603132007859422,0.3356831139312494,0.3691171552102789,0.39410014648420755
126426,0.5207558523412591,0.4604966543548051,0.33034179034386363,0.17570603897922443
121921,0.5126236950066517,0.3581057090429424,0.703815076595414,0.18195236919926236
128935,0.6023240839573366,0.3340944297133899,0.3458406532747766,0.26948579585193455
453542,0.5910346153505226,0.16054281888605948,0.4144408442643786,0.5169684936318006
118124,0.4587474461885208,0.5740405295536191,0.34878898187478297,0.11779883790180071
130720,0.2781223466962543,0.5139588171545222,0.5438388110229514,0.20800744174279182
555651,0.6474717089314928,0.4044977285127956,0.24364013239325252,0.3468836512229657
333330,0.33396751272025105,0.5600698945708805,0.5174659801010334,0.2460795071575085
421226,0.44694333696394006,0.16760977149698497,0.5037658506196847,0.5089219996559656
175742,0.37962353302436597,0.47749599950329313,0.3185046714250225,0.4839061589063587
