3.987434578598898077e-02,1.761736401357295312e-01
-6.327673462307564778e-02,1.367172127567574044e-02
-1.359490452579548148e-01,-3.662109674274088150e-02
-2.911810282870117006e-02,1.124552239516313501e-01
