Comp1_coupling,Comp2_coupling,Comp3_coupling,Comp4_coupling
0.6770943291282018,0.2151840550766604,0.4618246945385958,0.3100096171985007
0.521548386082895,0.3430416529941521,0.4011913413884827,0.4537397686400971
0.3750346855807365,0.4315331633688057,0.6435147607952674,0.3087879480939328
0.4630050619621404,0.3543587537564172,0.5564448915092975,0.3088963844815013
0.640806315576939,0.4313453846582229,0.13448751973306688,0.3902243252480566
0.470827264716435,0.3859861852361909,0.7011757210523731,0.2098995738031687
0.3612823065655392,0.1364711587768477,0.7835801145873393,0.6041755805077899
0.6442971316130105,0.3607432760808781,0.2739131733453096,0.3728738957395456
0.6656249265129711,0.40367896374939055,0.1524983795017354,0.3476286388098733
0.5498203680148969,0.28393149253916183,0.5346970720962341,0.3200105348669093
0.5989262276448667,0.3939833458134847,0.31175497333173,0.28247779976962395
0.33480550206357057,0.3562569192071905,0.3125732190876185,0.6093872096891483
0.5506994539506148,0.4999969951352107,0.2748464411912213,0.23888057759251985
0.4763108649718758,0.2424401134007334,0.8521351539877712,0.14879627353586306
0.4498673856845356,0.32612189512829065,0.3755257473418035,0.4496434184769635
0.4031714603989681,0.2688169773237525,0.7149009726823475,0.5280454842548774
0.5987118989836272,0.4524721370612951,0.172799974299328,0.31735731027362485
0.6921129734346059,0.3849608003908111,0.32415643837890346,0.1547205866420889
0.7405211677465693,0.4259294013767055,0.08979185503463644,0.25566314265482953
0.4597566882289323,0.19934422390465167,0.6602719040209288,0.4806693290192036
0.6403297053523872,0.3380923275686323,0.2953010559827272,0.2657719395839849
0.7992478962317991,0.35183972622030674,0.2458987730335989,0.12554503137413767
0.3580628932972667,0.49232062438637897,0.3246130710453253,0.454423591339306
0.5518023383898111,0.3267072539860612,0.34861009894653056,0.3679449303561015
0.4385480530289452,0.3374796342756509,0.521675415058702,0.3450892320319574
0.3592139184076074,0.2661118812808703,0.8890660972436063,0.2810956690736077
0.1982677337608237,0.039832191716110125,1.017876222788788,0.6550981948684813
0.3690893936923488,0.4628681350600222,0.7392480420260257,0.17627350107427964
0.2840157951277543,0.23209516583679066,1.0378299339607424,0.2908046310035845
0.4555464212254058,0.469042391143564,0.4884066970249069,0.2765940047085137
0.5915882284301376,0.4101412685401308,0.347747751237014,0.2269267031157681
0.3216728922101661,0.33380342665222096,0.6853131024088046,0.5321411906926702
0.5899296328517979,0.426771680015295,0.3578830753304737,0.2845168533544093
0.6808640023738071,0.15829042804647392,0.4158497508551792,0.494929020324665
0.6328001812670583,0.2751590007350355,0.2658098617604304,0.41990201777597697
0.3926765101676402,0.4586980277245382,0.4270754798847123,0.3884698499252763
0.5529904637346839,0.4500256574512596,0.4274496322904973,0.2708587042611074
0.6735633030282708,0.21884969134420126,0.4622066890338416,0.3617105634327639
0.6534066458615703,0.3505175629517965,0.3412171984400132,0.1907970758382891
0.6027765780948375,0.4083650782005199,0.4701925626283648,0.14202292506441413
0.5623510117594781,0.459277717812942,0.32373053609575897,0.262451110137355
0.7146041074330565,0.28284435858954565,0.4383666891342705,0.23242834943046484
0.4596604339531049,0.4231533037454181,0.6510922727736066,0.11074315937083004
0.5857057287920318,0.28528989112207354,0.2845043845269594,0.4616714692147434
0.658264764766062,0.3517018137516491,0.3735480529261052,0.2497235108903875
0.6180341438187634,0.3499407649463732,0.20675748626917104,0.4014751961628165
0.5472419199707682,0.456636890226843,0.5361558953155958,0.05253057469783147
0.3327155999906998,0.18006883528387568,0.827300670419361,0.4205609295947707
0.3997977238111378,0.4590728407647003,0.7171024209758738,0.0510591120856881
0.6794118225890665,0.15994017421468906,0.5167615721530164,0.293736187633171
0.5700013403945177,0.3524066409051375,0.3455621933067058,0.3809851669782248
0.2713684771634068,0.5118673322748281,0.6336328943631949,0.3321307658892665
0.41217496658248975,0.2327735751582111,0.6200283560309554,0.4864726304867441
0.4860304759376208,0.5269893753072948,0.2857032863257817,0.2451502380844764
0.41513387069715213,0.4758386053546542,0.3317779219597912,0.4129031672845545
0.7201157225380468,0.21487325981670974,0.19263783572888074,0.4965585774842611
0.4098773590548685,0.4773568480963139,0.5341803333293144,0.2640038960121356
0.3344365182069849,0.3134636096574404,0.8330328226301703,0.3828145683768695
0.5357608538885926,0.4075804407167477,0.3029545620162019,0.43753325331475457
0.6538112145336331,0.3393781985789567,0.3873882623520181,0.14925237044249856
0.5732583538903017,0.4025412490656887,0.4650944245580609,0.18780148644700576
0.5240613258675225,0.2875963142506261,0.5347890107360452,0.2970013584556477
0.5160101599963279,0.3232275734556534,0.715438412823105,0.15085072663731172
0.5611167478668463,0.44782055488292,0.32552065132773583,0.19484300102983265
0.6044640810475574,0.3219872274583751,0.5762949133300627,0.21770101490809265
0.4820185074503846,0.40576782049661453,0.5877808454051796,0.2776824440295241
0.42252114235186417,0.2980339130293029,0.6512814365369126,0.4058822602054595
0.5390281057166826,0.3208833414708487,0.4764341608612453,0.3980324169069995
0.5022674834887892,0.20963156162781574,0.5592439770380242,0.4748177565029659
0.5152442065054708,0.238272476605956,0.4632387969445558,0.39215609188838185
0.5112084200623336,0.18706380253747776,0.5143958787890183,0.5498321153309276
0.31954511743288466,0.23563322956126256,0.9985788810427416,0.25316914604927165
0.4273598051507988,0.4652627530680618,0.14743882035960526,0.5917194103290226
0.4393118415237285,0.4864361702845737,0.2709772726485314,0.3619303913711489
0.5387159664200171,0.4054148935805973,0.3359725183254325,0.3392128071887208
0.6052291855714436,0.3993086020168277,0.2572178130510374,0.421195389480495
0.5454781486040988,0.4040322635232575,0.3754981872868749,0.2526682477113708
0.4981463679271465,0.353943951602116,0.3764985598265926,0.3678365880359764
0.6276321701613348,0.3088045942714225,0.4896307931596812,0.14762487002689348
0.7312140884535175,0.4099006536369289,0.041481854034050164,0.4216943171656
0.5962821843285696,0.4821478745788136,0.0,0.399619768543444
0.2981501899173428,0.4555601588476549,0.6945183185738839,0.3571890885872544
0.4757246348927396,0.5034430512517244,0.11483189147447355,0.40237330080982653
0.5441922326906868,0.4407448469187543,0.4112700514389445,0.21574812558203416
0.4770881253049907,0.1565707314963145,0.3705514158210678,0.7701216824462159
0.4325483307650577,0.17618666317316609,0.7808919029069665,0.406866036380351
0.4715721921693827,0.4039114782511417,0.495953270414565,0.3387439585815881
0.5332241973720454,0.4678432735718657,0.4072079698690375,0.15631773144802832
0.4163245713540111,0.2135899334747761,0.5172156209343294,0.5335972786515057
0.5675647232903664,0.2853455064009768,0.30676010321673025,0.4627859777426544
0.3623596122104782,0.292417442754752,0.6875311343590061,0.3835277121841055
0.5084005641388569,0.2979274471527436,0.2532429924791435,0.6055611754085315
0.5240359112619569,0.3899865123161946,0.5223050610236795,0.13665197178489366
0.5787385234924336,0.25403961907442263,0.6486513076323555,0.21182006583576532
0.3917531549023705,0.3957440259970619,0.4951610250954069,0.4049478290195836
0.5569017585932705,0.38448509941225706,0.4488907596283241,0.3411440467628044
0.4653992598469393,0.5531231693831806,0.20170143064262447,0.31590877850369914
0.6809738705404769,0.21195748536001768,0.2675013835100785,0.3088547106773444
0.6412948072001199,0.3693732036262517,0.3997696310163535,0.25996173303367903
0.4735055986504119,0.27242998556403336,0.5165797038505523,0.4351553101156365
0.5443839705032886,0.500501600176414,0.3844762774126282,0.129534855315456
0.630028404485793,0.455562852485675,0.25688139651032604,0.17846763261975435
0.5739260552117257,0.4087046714703819,0.4133997640666008,0.28667690277102104
0.54126019214112,0.3440309701693966,0.3570931060408027,0.37004973533803137
0.4780535010593604,0.1872127910348648,0.48535701149839794,0.5919039825339385
0.583614544911607,0.3825977178979663,0.5719514421379638,0.07212462814727852
0.4301159635329295,0.4006398500254083,0.5527161259357276,0.34165226777330754
0.5857639967480289,0.5248440204646869,0.2091496448328932,0.2974103916930562
0.40836140925407105,0.4280849884269344,0.35060201773130073,0.4414595864064616
0.5088671282907895,0.3716764236053111,0.4709810600349881,0.2901224892710784
0.634331134853281,0.3345303254273199,0.4178362908762717,0.17765412672903047
0.4969597320716837,0.3091344878550578,0.8880739121753836,0.0
0.5181846968687507,0.4072894670884644,0.4474342044950588,0.2363786554658934
0.6105718961125963,0.5387265656688651,0.33664248684968306,0.08356475672712887
0.5692454448833472,0.3468824084530585,0.43677103617942703,0.233531571349242
0.7109858258924505,0.25539032557811964,0.5091622914605598,0.11148411855603448
0.5130807491993152,0.0,0.7478545804284052,0.5471702296731517
0.5171541653640646,0.36474299886446504,0.5226228476567198,0.2886314221904112
0.3636778378474046,0.5491624372969912,0.5172010539978771,0.2438622545355093
0.4851998179410972,0.4512758873299272,0.1773935369749194,0.4109516286076118
0.6073240879981443,0.2845339860304789,0.2563096462415777,0.5231177878712957
0.4562922144453369,0.4414551466883733,0.5125463182214074,0.2542538162247889
0.401265193890314,0.16552318794070706,0.6370052195038219,0.6170448333110288
0.4165534018161882,0.2178381397322312,0.4141634892588407,0.7474444187412197
0.4790402002470406,0.5133258663263723,0.2633008170558756,0.27506360172349986
0.6540017085046395,0.3666307605117095,0.3052409687726208,0.30750043602477345
0.6897477313454791,0.4429858474296667,0.15718274802998358,0.21793720982417472
0.5173295863178881,0.520699583473327,0.31930225043300003,0.23434398750440105
0.7597077031695694,0.26382651309742944,0.6952462662816317,0.038728956544665016
0.4001095928932981,0.38331646326536856,0.6798984324866671,0.225795751559146
0.3723835109725093,0.503844386035542,0.7356790904111866,0.15079527619269628
0.7491412496205905,0.27785467598224883,0.42155187896984586,0.114575892524109
0.4334178819310364,0.511079607448475,0.4706932478391218,0.17902416791003176
0.6052197178486411,0.3394066444969567,0.5620617619545333,0.17915281099355507
0.524116680612142,0.4233558978493017,0.4327487598984791,0.2282678143228719
0.6500068698645354,0.30839898835239343,0.2311906623226743,0.345359317294856
0.5571353479156077,0.19893058153735813,0.8528766622635389,0.20478789905794506
0.4803669513717562,0.39028329568066783,0.34137999385252416,0.4224573097595256
0.6340747607054942,0.5175409279074215,0.30728229683029645,0.20763726303857893
0.5956743281637443,0.4142168040862938,0.24681789378287666,0.3486975568043077
0.35322222961815997,0.5555007246703592,0.3563855553715323,0.2683367300104913
0.3046997043775974,0.13030716148549013,0.831681825057088,0.6864485259484949
0.3952561434970531,0.5604392551505091,0.4297099341433973,0.2174176254932092
0.7949387400877267,0.38514434774372136,0.4029040132871123,0.036068029232439874
0.47614042522979294,0.4434506857107244,0.4076598114137096,0.2586724633112285
0.4764618277563338,0.41787547311037215,0.3878894264789832,0.4320282543172031
0.4766225382128759,0.4623436382376043,0.2536270527129679,0.3204008964913978
0.4375462675345939,0.44106324681996056,0.6344810806314947,0.2387075565406075
0.6031555138670803,0.3411299803082285,0.4354853018346729,0.15611941074324467
0.4901170185797518,0.4698236687809907,0.19493398393941566,0.3061824344215473
0.7795634078039009,0.35576340924018274,0.21864038987676088,0.1591523707623329
0.3209466040300746,0.11677207612085246,0.787838758736757,0.6086938039022136
0.5716375122652271,0.5487586787956786,0.31147892075397665,0.12288956430069042
0.5528933276916872,0.3026060427361112,0.4295717124923793,0.457325285836629
0.6691732787355854,0.23846758881186794,0.3216280144519543,0.4320124646607782
0.38911449953097,0.5126177868933253,0.33950856120974393,0.3024013216284793
0.4694093347347372,0.4419811987920558,0.3628773674580644,0.19685015265093192
0.5270394142976679,0.32107895067510445,0.4994102398689229,0.2331368285627249
0.5524100362043471,0.3265256313457525,0.5542431536490448,0.2533929916628708
0.4697568529339021,0.5095705816884613,0.2271538624556849,0.35242570035732496
0.3620142325503343,0.3715687126327129,0.5101906005595224,0.4697836424073469
0.3531326702395429,0.2149754091369852,0.6969709015394647,0.4155190867209069
0.4449764208525904,0.3580706980315774,0.3540131786929757,0.4319170470721931
0.5336940559641872,0.4383537841049757,0.4038233268543106,0.2423382167681125
0.7267946714942549,0.3022758862582088,0.16478616454969156,0.3324158097811465
0.6678688812493319,0.3325717871866516,0.4222729663306001,0.16272052387504016
0.6982991581492588,0.4347403389982947,0.2696270116156521,0.2489875261749264
0.3009763071133052,0.5859382597997609,0.4171304617541405,0.40080314628532815
0.5363081472534167,0.183756491402872,0.5836238669891914,0.3486827540246958
0.29865484478726456,0.40011128075748986,0.5794105550307814,0.4422513843406814
0.3683268748694877,0.4095475668395868,0.5638321145375664,0.3328832281055063
0.692039041317099,0.3132882378162811,0.3617849359736516,0.3549943229399205
0.6466999005791059,0.21013645597020808,0.6099615672244376,0.22822446735094445
0.6855023762615364,0.3604156285732858,0.20829217229974265,0.26382745762951765
0.5498237856162929,0.3771997268840272,0.44643935204212215,0.3012407199416353
0.8107965448198944,0.4221004631753509,0.26473839779801245,0.1087319348094556
0.4993939618168274,0.3277580335624898,0.6698084729038714,0.2791412470303717
0.5985912541763285,0.32999111179135115,0.5092164057913421,0.19704999845432655
0.629781942289078,0.3701273750014386,0.2250746607739996,0.4312305935023629
0.4803608941057436,0.5151019231169963,0.4923253318340869,0.24854737124707946
0.4915228915142116,0.3377260216790145,0.6482146685984937,0.354310080168284
0.40207288900218396,0.5093129967545995,0.32110172504901113,0.3604947758888666
0.4163511980673744,0.469061901257417,0.8022099673010555,0.1079091440538602
0.5231065225892453,0.5118354340793156,0.41502146232775133,0.14467685494847154
0.3855029596495442,0.3499143786333561,0.5903320612053237,0.4657513736994264
0.5292484368570891,0.3555967949776823,0.3246267466236149,0.3413888575631657
0.5728162522172433,0.3972441268838554,0.318598546414656,0.2894997539604538
0.3159192514921075,0.4066131362266959,0.7055330639579154,0.20750515210123305
0.5567603883570111,0.2879867473945387,0.43842211514660095,0.2989592972341276
0.4488330657274153,0.30398777455462983,0.6929111742473725,0.2899144007337957
0.5414788798390879,0.5021090734878332,0.3118461590646767,0.26448005288349746
0.5901686398160356,0.3776517718624356,0.3889296103393283,0.30984402257058924
0.2978061813182443,0.08801253546374667,1.0552984905460363,0.5176995700146417
0.4159411056254512,0.4950272228997189,0.4973965761991624,0.18338216465719287
0.6211794301446921,0.5126793052044977,0.3749780854518489,0.11312796256596973
0.5776123253952905,0.2649026615443592,0.37900563002375937,0.37193359401538295
0.7930425043275542,0.22507740141587565,0.4910267495647663,0.15590638315027486
0.6643514488922497,0.35128594593229023,0.5148345177960622,0.06790980129755153
0.42166072301180335,0.5392025723908507,0.6349778781411299,0.14114849806756602
0.5466436406984908,0.1846132453613729,0.5280912573907954,0.4877416582798153
0.5797970347429927,0.3904887356543452,0.4245874747862493,0.1968109606233502
0.4701553689285803,0.3960143815552667,0.4069550787382816,0.3763779067395423
0.6740797931602551,0.3108949613315648,0.11328630428107958,0.4163254712583894
0.4358929753994669,0.4231551818170164,0.4502534314608036,0.26241593794002
0.5630756702371191,0.4819536226779784,0.1228648801513222,0.2970599164495851
0.4991475807706786,0.4414049335184433,0.4807078481229569,0.15714213625801635
0.6677341880078318,0.3641020787598073,0.27657062924736275,0.3040332793120761
0.5954229791834016,0.3442086427382368,0.5783307449630721,0.12022925622848805
0.5965079572700963,0.3228949256015132,0.34842173251698194,0.3516731322717148
0.5283211820471161,0.28678614116579754,0.5835222588630096,0.3018380486609655
0.5897058143808771,0.4266523752793006,0.3580258308932606,0.29192118213160184
0.372987639023934,0.3332406498311998,0.8164279953468311,0.391171442871551
0.5603419251675134,0.5087486395050499,0.4697166753193501,0.20689225445995946
0.6064172838026574,0.3982085096873929,0.4563408585214286,0.1924781929810937
0.4892668277761525,0.38082828784989936,0.3426316339838962,0.3355898633873618
0.902258982395237,0.3289838203478945,0.008983460510228776,0.2394629328396235
0.512192730767619,0.2782930045962285,0.6357497143147678,0.2755398002557209
0.5213818013066377,0.1940619030023978,0.5682444879672855,0.4000305420560462
0.8178263983713838,0.3683265639493077,0.3235429128484905,0.1330685278181352
0.35680515486773945,0.15373492241648148,0.841882676703891,0.5800410004146656
0.6715554482426309,0.4798424768371789,0.2676209802082507,0.2582421870300589
0.4732973929572946,0.386881007341034,0.3740453260111268,0.4901899017197455
0.5324702503087615,0.3427161519943847,0.3434006271979674,0.3664690560836508
0.4476481552578249,0.22477303323282846,0.8480979561398383,0.2785551369762025
0.5212952065422544,0.23479412914649245,0.6227914671315488,0.383171586108072
0.4903148913960956,0.3711163057832871,0.3263879639027358,0.38452472885403616
0.4217257681548422,0.3738870386279382,0.6197074213938651,0.3677634814787432
0.6244669924980909,0.4999558226566342,0.21399876906018125,0.2221387889874867
0.6663987460389089,0.4275412991885628,0.2339952891172448,0.14773270869935576
0.5835939005610818,0.3365804184339021,0.4215871128618264,0.2999483331718237
0.5862627481552715,0.2929635310892736,0.34820610765108834,0.3295061729760313
0.4147575518234257,0.5287361590098658,0.4403902956934599,0.2632926780681359
0.402900702654661,0.464113076447475,0.7881925598000853,0.13267260291507746
0.6095296085019309,0.3734185589300738,0.3291955321543242,0.17038987944278086
0.7352777044779119,0.3603856074860489,0.34894517949287496,0.15511711669418726
0.6556930139384284,0.2661304188426541,0.6162048471841578,0.09795341406089812
0.2776213391610288,0.13478292566980887,1.0048644480685016,0.4226723250785664
0.2610405900591688,0.31004537219831085,0.8302713326878439,0.42561226631004456
0.5143837722696953,0.4555349398582986,0.3989626831898721,0.24081302012208144
0.5079898499405623,0.3553058928474647,0.4405295240960071,0.3044114460260094
0.34983459032371106,0.38756046739688893,0.6547755346318491,0.41743948377259343
0.5890266772560996,0.33853217618632303,0.6783246928198036,0.19277899565288428
0.5669716870897906,0.44137784638481664,0.3420002960687717,0.29256949923981235
0.4975552711490704,0.3858499313059697,0.6547785589913854,0.2015659396207474
0.5856588614529333,0.2512038090351232,0.3692060562988311,0.3610226628298103
0.5488514244323416,0.4185474667905325,0.393270700908854,0.20171010590877644
0.6080659070329351,0.4644567949062434,0.34809339363684233,0.2456280341994974
0.4315022267169535,0.23581053142948635,0.43509877079754333,0.5943922946496716
0.5119841059192808,0.29025140630964325,0.3957254094256419,0.500009605618115
0.34882252545155834,0.17299925863236662,0.7891649386040956,0.5315023769563301
0.5688924743999714,0.41715610846489787,0.2110034531475249,0.4288285255466588
0.54291644936579,0.405010105985108,0.38991639833247865,0.29638402012789683
0.5532752473623662,0.34935863318737714,0.32580820637991986,0.3565700768026029
0.7016709340965052,0.24817098992692824,0.3145289525889078,0.2859217723661716
0.5623242526429959,0.4495891124616781,0.40803325843467214,0.2262519337238681
0.581509728729115,0.39654878795273496,0.33279460981175624,0.4352390597936051
0.40185421421007,0.2837642955928035,0.5166922543640373,0.5677562001303619
0.3652367144785344,0.3604194281533263,0.9640456383885048,0.1878629757705932
0.5467876610906188,0.3930623562106699,0.26633309868314103,0.3590172197011263
0.5047248476292929,0.3222678067594199,0.5311706594556658,0.3153254489862057
0.4010593299970893,0.4676936282447488,0.4913140853733656,0.24517921028569056
0.6155077139887227,0.4325562572251555,0.3217390826217565,0.20944564904048205
0.6046341432484337,0.3767294053422633,0.343686517929153,0.41612919311260826
0.3498898499701515,0.20331333219396835,0.7697456746196141,0.3478386372162236
0.4884071718244688,0.2350354974014917,0.5751310154738862,0.31481723019400976
0.4351746910156689,0.409490803663735,0.7331662596429764,0.16228976204186715
0.5866963507185412,0.4746401201918155,0.2266504800250304,0.1646729194937778
0.4954248849522541,0.4908772451382801,0.29192774170732577,0.24916041751852305
0.4806188642833021,0.4490654973149485,0.2787279184038527,0.3700269746937024
0.5701186387427366,0.3600112279565398,0.3295678913050317,0.2661587145746299
0.706836109070183,0.17098789775840792,0.3096225130443357,0.3957071034227408
0.4480288739983255,0.29509129791015065,0.4794518873013361,0.395623008563661
0.5747632700185281,0.34445953291402515,0.4490497031515632,0.25776501904495297
0.6555814574045598,0.24950998848197914,0.23571959336530604,0.41479698503051343
0.4303871532580248,0.20325299580593792,0.6804945222954423,0.42902069231348905
0.4973885197299455,0.4702478245909979,0.2537892146779343,0.36586166973484346
0.6496728017172005,0.3876162435441051,0.5047172779547633,0.1203468810416476
0.3597235577600242,0.3601536310783226,0.7837029208054221,0.29370218410189697
0.5302052350672066,0.4061513035344517,0.3735823097220659,0.2702506292569092
0.3730597428411272,0.0966654261106538,0.6431194190614579,0.6768725422457914
0.6185150005915131,0.31739328952378365,0.5772907009685806,0.08972635428650994
0.4850500473674039,0.4689671421750489,0.20212481208964747,0.3441072531990403
0.6041283706820579,0.1857359612703799,0.3559839391509255,0.4506341259546385
0.6469391177912649,0.3681641625999085,0.4667779011281611,0.15041304907373654
0.38017165286428345,0.2533705726100555,0.7762018581647815,0.2553539212577422
0.601321269089845,0.4679025014371336,0.4633075262039244,0.06491388228278189
0.6272140566194927,0.4760728266164441,0.13250755437475895,0.25621836142030435
0.9549298396194336,0.4810859071777155,0.1502535138880203,0.0
0.502096226967812,0.27474990565683816,0.6294459374794119,0.4608476086657626
0.7360974803988872,0.3544666895517621,0.2340343876158517,0.24354322905601397
0.5603132007859422,0.3356831139312494,0.3691171552102789,0.3941001464842076
0.5207558523412591,0.4604966543548051,0.33034179034386363,0.17570603897922446
0.5126236950066517,0.3581057090429424,0.7038150765954141,0.1819523691992624
0.6023240839573366,0.3340944297133899,0.3458406532747766,0.2694857958519345
0.5910346153505226,0.16054281888605948,0.4144408442643786,0.5169684936318006
0.4587474461885208,0.5740405295536191,0.34878898187478297,0.11779883790180072
0.2781223466962543,0.5139588171545222,0.5438388110229514,0.20800744174279184
0.6474717089314928,0.4044977285127956,0.2436401323932525,0.3468836512229657
0.33396751272025105,0.5600698945708805,0.5174659801010334,0.2460795071575085
0.4469433369639401,0.16760977149698494,0.5037658506196847,0.5089219996559656
0.379623533024366,0.4774959995032931,0.3185046714250225,0.4839061589063587
0.4031967582023815,0.4521836208550454,0.5024339077458848,0.3244763894080057
0.4745076871663196,0.44107259733896775,0.3801065710953373,0.435837323375974
0.5083911231962167,0.4939122090829313,0.030536204681330805,0.4939980197762043
0.546028890787834,0.2598164555497076,0.4743696040513548,0.2741833847925089
0.6671946878196093,0.3428613362055928,0.3671975317801785,0.21032765983567003
0.3872135876643279,0.4759461851708502,0.4237550107877174,0.30897541566140363
0.0,0.3380794887272542,1.3211019076035158,0.4729223207526507
0.5924330818307775,0.3522979527884953,0.35164890341053023,0.23919363546242986
0.8193100203348453,0.39731981603704375,0.1576447888667099,0.2256263155586677
0.7380174784820259,0.2263588742375922,0.4332482900960419,0.15987936935591485
0.5914174128937122,0.4292442672519151,0.26362358501017275,0.2800100939592077
0.8376957628970748,0.26362754488589624,0.2439939012350409,0.13543514827200984
0.5862267440681027,0.3212713523804037,0.3835243135121837,0.30007537082046404
0.5948086691579277,0.2813622241017281,0.4995661675351891,0.21734124488913675
0.4860829697929578,0.536881413061336,0.6392373724427468,0.00041564344624097315
0.43565581356994415,0.2504159909156573,0.8548654405988511,0.2474229697568539
0.4734759392077302,0.403464295511381,0.5093889474481814,0.2899189862287098
0.4041091771479009,0.17148073945575,0.4781266293414378,0.7258089953542821
0.5212338080755972,0.38188342297797545,0.3831571198554032,0.2904825069493477
0.6140966435989338,0.32783469213360816,0.1465139570268792,0.4211847019876906
0.5352207248101013,0.475108599634064,0.4797110146064685,0.22069980689337693
0.4477119223109086,0.3991087681893553,0.34606194576926097,0.36715814763091786
0.5192171602808375,0.21035226474769184,0.6659089297563917,0.2882975364488913
