3.557474743321452082e-01,1.633934834913703671e-01,-4.427115660033204697e-02,-7.973992904702177364e-01
-5.714618347308386692e-01,-3.571268840897477009e-02,-5.123719326270319459e-03,-1.053123952724990264e+00
1.420682875933138856e-01,2.578096399656289450e-01,-4.026551979005480592e-02,-8.911348096457732959e-01
-2.361620714009243782e-02,-8.609407889435186090e-02,1.912271328528866721e-01,-8.453588038239193692e-01
2.262408121972701303e-01,1.852201763839003978e-01,-5.021027028416583798e-02,-9.175067939380873172e-01
1.047623476569078775e-02,-2.131598483065905159e-01,1.143571228224112418e-01,-8.489786080314570826e-01
-2.172518511582172684e-01,-9.671291395322585693e-02,-5.729484265668788323e-02,-9.084888228169331059e-01
3.207976807041164058e-01,-7.146707252071772543e-02,-4.870289897432363013e-02,-7.682660352045210805e-01
3.034079177347676626e-01,4.825619498686352371e-02,-9.472857611062812655e-02,-7.797376047810679056e-01
1.747268659661899981e-01,-3.234947573655891362e-02,-2.163404169659164378e-01,-8.374979547785916800e-01
3.345836835811305532e-01,-1.468769220138921028e-01,1.296613360085474009e-01,-6.731542385687987462e-01
-9.149396054476943707e-02,-2.386536719862411560e-01,-7.193144276692774175e-02,-8.680387612763609262e-01
1.407652705151090367e-01,-1.681887112543361401e-02,2.797758363350482114e-01,-7.995636617894534837e-01
1.890984654050794356e-01,2.581079716798012624e-01,1.780870148623488469e-01,-8.322110253073902175e-01
-8.369666201936788730e-02,1.273808234532411987e-01,2.305772330298088146e-01,-9.062867566135656139e-01
-1.587851164241816659e-01,2.172081633592092553e-01,-2.479178755627309966e-02,-9.574183838813253855e-01
1.944232196135889101e-01,-2.135624496574039296e-03,-2.649995208519930270e-02,-8.242807204779540875e-01
-2.266944850046496984e-01,-2.330765645916583750e-01,-2.741478786231147866e-02,-9.109310426975333330e-01
1.446982337432580201e-01,5.285331677948017226e-02,-2.215113617084372294e-02,-8.721092228655562550e-01
-5.753835238694918752e-01,-6.822671495292037536e-02,6.059998147537760949e-02,-1.073348898895394754e+00
4.232548652550759405e-01,-2.825192668954357722e-01,-3.369112077413983775e-01,-7.183321023814921436e-01
9.998881870094977753e-02,-2.615526735031616923e-01,-2.451697971362569450e-01,-8.275321848203875952e-01
2.648966525387654869e-01,-2.020730483533643984e-01,5.553707471085044672e-02,-7.525663574305152537e-01
2.628505468269934919e-01,3.197326248146992872e-02,-1.660508581003261874e-01,-8.760847790582100281e-01
3.163376307750965233e-01,-3.029125819045385554e-02,-8.028092169052802873e-02,-7.553054138937504991e-01
-2.897288160224262832e-01,-1.168671299758407556e-01,5.699015281445296566e-02,-1.005354735645432873e+00
1.568772250727017148e-01,-1.721054297768347396e-01,2.243389679562387065e-02,-7.844484312597126419e-01
1.413898247440773803e-01,3.262090998940565291e-03,1.772041320243498141e-01,-8.003635812825503626e-01
-1.242500374216906102e-02,-1.448163102337693964e-01,-2.509056767849509595e-01,-8.966067288550831904e-01
1.539595894139156318e-01,-1.810109315193208362e-02,2.734411631631425833e-04,-7.594864036339168401e-01
-2.532543444084995876e-01,-1.028508140261909370e-01,3.728219239548032082e-02,-9.466300804231180255e-01
-1.408289056927040095e-01,-1.690178628977533348e-01,2.987563691080129605e-02,-8.460393995323075567e-01
2.537804712956437392e-01,-2.011380710035117272e-02,-7.315018710993317561e-03,-7.895421209775927984e-01
5.028433390615393295e-01,-1.531488853526843663e-01,-1.313084053454266209e-01,-7.346189429965014339e-01
1.470922741086863050e-01,-1.174603624369714022e-01,5.795060464974866217e-03,-8.543422086824459249e-01
5.802491523865270784e-01,1.263298606763545717e-01,-1.707971936007765534e-01,-7.218144988577880339e-01
-1.256177488631011196e-01,7.454702355122273284e-03,2.751756471926175909e-02,-9.017094750605677556e-01
-4.483759302358568399e-02,1.006633975531629754e-01,2.361347332452433112e-01,-9.131443938186356579e-01
2.590407244074147131e-01,2.289785513240715220e-01,5.049767176799675088e-04,-8.366770879650506920e-01
5.686254620769723434e-02,1.401719916399667698e-01,-1.513191920700730497e-01,-8.669456632589260803e-01
-1.573816060130759503e-02,2.002372567790671604e-02,5.156169156503506712e-02,-8.474601258308982477e-01
1.224535748083656894e-01,-1.646917851859969750e-01,2.264649837949064271e-01,-7.406721355384642269e-01
1.801534590600071817e-01,1.640026173596260614e-02,1.172642681759824695e-01,-8.013733481061214858e-01
1.809806542064145984e-01,-3.911995168125092376e-02,2.344018066770015285e-01,-8.026429919663696788e-01
2.026797852927193430e-02,-2.959708182433062884e-01,-2.145040278772399334e-01,-8.456795012077246154e-01
