1.302400000000000091e+02,1.029000000000000057e+02,1.086700000000000017e+02,1.600000000000000000e+01,3.000000000000000000e+00,1.112500000000000000e+04,1.303289000000000044e+02,1.253619000000000057e+02,1.087399999999999949e+02,3.302749999999999853e-01,7.093751999999999835e-01,2.200000000000000000e+01,1.036590999999999894e+03,9.000000000000000000e+00,9.667000000000000037e-01,9.333000000000000185e-01,3.900000000000000000e+01,1.807500000000000000e+03,1.082600000000000051e+02
9.737000000000000455e+01,1.056899999999999977e+02,9.618999999999999773e+01,1.400000000000000000e+01,5.000000000000000000e+00,6.880000000000000000e+03,1.129757000000000033e+02,1.169698999999999955e+02,9.787000000000000455e+01,8.847812599999999028e-02,5.843751999999999835e-01,1.600000000000000000e+01,1.234133900000000040e+03,2.300000000000000000e+01,9.166999999999999593e-01,9.416999999999999815e-01,3.000000000000000000e+01,1.390000000000000000e+03,1.237300000000000040e+02
1.096500000000000057e+02,1.069300000000000068e+02,1.202099999999999937e+02,2.300000000000000000e+01,0.000000000000000000e+00,3.473900000000000000e+04,1.285668000000000006e+02,1.220293999999999954e+02,7.245999999999999375e+01,4.194677199999999884e-01,9.656251999999999613e-01,2.300000000000000000e+01,8.580000000000000000e+02,9.000000000000000000e+00,8.832999999999999741e-01,9.749999999999999778e-01,3.300000000000000000e+01,1.760000000000000000e+03,8.914000000000000057e+01
8.740000000000000568e+01,1.152099999999999937e+02,1.078599999999999994e+02,1.700000000000000000e+01,2.000000000000000000e+00,1.156000000000000000e+04,1.246993999999999971e+02,1.400932999999999993e+02,1.087399999999999949e+02,6.177749999999999631e-01,7.097658500000000315e-01,1.700000000000000000e+01,1.099857199999999921e+03,1.400000000000000000e+01,9.832999999999999519e-01,9.082999999999999963e-01,3.900000000000000000e+01,1.260000000000000000e+03,1.035699999999999932e+02
1.011200000000000045e+02,1.085900000000000034e+02,1.067600000000000051e+02,2.100000000000000000e+01,0.000000000000000000e+00,1.347500000000000000e+04,9.784483000000000175e+01,1.113833999999999946e+02,9.956999999999999318e+01,2.694677000000000322e-01,9.040366399999999469e-01,1.600000000000000000e+01,9.590625000000000000e+02,1.500000000000000000e+01,9.499999999999999556e-01,9.667000000000000037e-01,3.400000000000000000e+01,1.548000000000000000e+03,1.082600000000000051e+02
1.302400000000000091e+02,8.695999999999999375e+01,7.900000000000000000e+01,2.000000000000000000e+01,0.000000000000000000e+00,1.417050000000000000e+04,1.012280999999999977e+02,1.112758999999999929e+02,7.576999999999999602e+01,3.209791700000000358e-02,3.723979000000000178e-02,1.600000000000000000e+01,8.646429000000000542e+02,2.100000000000000000e+01,9.832999999999999519e-01,9.333000000000000185e-01,3.500000000000000000e+01,1.460000000000000000e+03,1.082600000000000051e+02
1.216899999999999977e+02,1.145199999999999960e+02,1.067600000000000051e+02,2.000000000000000000e+01,0.000000000000000000e+00,1.524000000000000000e+04,9.296994999999999720e+01,1.087725999999999971e+02,1.197800000000000011e+02,6.920729000000000464e-02,1.510418799999999895e-01,1.200000000000000000e+01,1.095170399999999972e+03,2.700000000000000000e+01,9.667000000000000037e-01,9.166999999999999593e-01,3.600000000000000000e+01,1.327500000000000000e+03,1.181400000000000006e+02
1.161599999999999966e+02,9.587000000000000455e+01,1.028700000000000045e+02,1.100000000000000000e+01,8.000000000000000000e+00,3.860000000000000000e+03,7.076104000000002259e+01,7.234253999999999962e+01,8.732999999999999829e+01,4.147291599999999856e-02,3.802104299999999742e-02,1.100000000000000000e+01,8.500000000000000000e+02,3.100000000000000000e+01,9.832999999999999519e-01,9.667000000000000037e-01,3.700000000000000000e+01,1.469750000000000000e+03,1.035699999999999932e+02
1.029399999999999977e+02,9.504999999999999716e+01,9.901999999999999602e+01,9.000000000000000000e+00,1.000000000000000000e+01,4.580000000000000000e+03,7.967490999999999701e+01,7.777473000000000525e+01,1.049699999999999989e+02,5.188166499999999903e-01,5.979168999999999734e-01,1.200000000000000000e+01,1.057616999999999962e+03,2.800000000000000000e+01,9.499999999999999556e-01,9.749999999999999778e-01,2.900000000000000000e+01,1.555000000000000000e+03,9.843999999999999773e+01
1.302400000000000091e+02,1.049500000000000028e+02,8.771999999999999886e+01,1.900000000000000000e+01,0.000000000000000000e+00,2.152000000000000000e+04,1.124826999999999941e+02,9.535281999999999414e+01,8.914000000000000057e+01,1.948583299999999963e-01,1.721356199999999892e-01,1.400000000000000000e+01,1.280194799999999987e+03,2.500000000000000000e+01,9.667000000000000037e-01,9.832999999999999519e-01,3.900000000000000000e+01,1.385000000000000000e+03,1.138499999999999943e+02
9.843000000000000682e+01,1.180499999999999972e+02,1.144200000000000017e+02,2.200000000000000000e+01,0.000000000000000000e+00,2.580100000000000000e+04,1.029699999999999989e+02,1.085900000000000034e+02,9.939000000000000057e+01,5.462395800000000023e-02,3.618491600000000030e-01,1.700000000000000000e+01,8.712500000000000000e+02,1.700000000000000000e+01,1.000000000000000000e+00,9.583000000000000407e-01,3.700000000000000000e+01,1.490000000000000000e+03,9.843999999999999773e+01
1.187800000000000011e+02,1.010799999999999983e+02,1.060699999999999932e+02,2.200000000000000000e+01,0.000000000000000000e+00,2.673500000000000000e+04,1.150653999999999968e+02,1.275357000000000056e+02,1.181800000000000068e+02,2.641291599999999740e-01,2.598960399999999948e-01,1.200000000000000000e+01,1.816875000000000000e+03,2.200000000000000000e+01,1.000000000000000000e+00,9.583000000000000407e-01,3.500000000000000000e+01,1.745000000000000000e+03,9.843999999999999773e+01
1.010699999999999932e+02,9.373000000000000398e+01,9.592000000000000171e+01,2.200000000000000000e+01,0.000000000000000000e+00,3.283500000000000000e+04,1.007544000000000040e+02,1.226169000000000011e+02,1.428600000000000136e+02,9.844416400000000067e-01,9.843752000000000058e-01,1.300000000000000000e+01,1.582222199999999930e+03,2.100000000000000000e+01,9.832999999999999519e-01,9.667000000000000037e-01,4.000000000000000000e+01,1.137500000000000000e+03,8.526000000000000512e+01
1.073599999999999994e+02,1.174200000000000017e+02,1.185999999999999943e+02,2.100000000000000000e+01,0.000000000000000000e+00,2.790000000000000000e+04,9.585500000000000398e+01,9.666137999999999408e+01,1.428600000000000136e+02,8.652500000000000469e-02,6.531251999999999613e-01,1.600000000000000000e+01,1.252083399999999983e+03,1.800000000000000000e+01,9.000000000000000222e-01,9.667000000000000037e-01,3.600000000000000000e+01,1.335000000000000000e+03,1.181400000000000006e+02
1.161599999999999966e+02,8.917000000000000171e+01,1.043199999999999932e+02,2.200000000000000000e+01,0.000000000000000000e+00,1.376000000000000000e+04,1.155134999999999934e+02,1.101175000000000068e+02,8.054000000000000625e+01,1.224625000000000019e-01,2.830731300000000061e-01,2.000000000000000000e+01,1.155666600000000017e+03,1.700000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,3.800000000000000000e+01,1.567500000000000000e+03,1.035699999999999932e+02
8.109999999999999432e+01,8.584999999999999432e+01,8.606000000000000227e+01,1.600000000000000000e+01,3.000000000000000000e+00,3.241000000000000000e+04,8.391790999999997780e+01,8.232326999999999373e+01,8.054000000000000625e+01,2.103531200000000045e-01,7.679689499999999835e-01,1.800000000000000000e+01,1.530729100000000017e+03,1.400000000000000000e+01,8.832999999999999741e-01,9.499999999999999556e-01,3.100000000000000000e+01,3.192500000000000000e+03,9.432999999999999829e+01
7.387999999999999545e+01,1.036599999999999966e+02,1.083100000000000023e+02,1.900000000000000000e+01,0.000000000000000000e+00,1.898000000000000000e+04,1.062065999999999946e+02,1.196437999999999988e+02,8.550000000000000000e+01,8.509271000000000196e-02,5.229168499999999886e-01,1.700000000000000000e+01,8.030000000000000000e+02,1.300000000000000000e+01,9.166999999999999593e-01,8.166999999999999815e-01,2.900000000000000000e+01,1.352500000000000000e+03,8.914000000000000057e+01
8.118999999999999773e+01,1.148199999999999932e+02,1.132900000000000063e+02,1.900000000000000000e+01,0.000000000000000000e+00,1.931000000000000000e+04,1.298786000000000058e+02,9.358540000000000703e+01,1.252800000000000011e+02,5.057958399999999966e-01,7.851563999999999766e-01,2.200000000000000000e+01,9.817171600000000353e+02,9.000000000000000000e+00,9.832999999999999519e-01,1.000000000000000000e+00,3.300000000000000000e+01,1.890000000000000000e+03,1.138499999999999943e+02
9.903000000000000114e+01,1.073299999999999983e+02,1.112600000000000051e+02,2.100000000000000000e+01,0.000000000000000000e+00,2.266300000000000000e+04,1.221526999999999958e+02,9.724002000000000123e+01,1.318899999999999864e+02,3.339208399999999966e-01,9.554689499999999835e-01,2.400000000000000000e+01,1.047862499999999955e+03,8.000000000000000000e+00,1.000000000000000000e+00,9.917000000000000259e-01,3.900000000000000000e+01,1.098000000000000000e+03,1.082600000000000051e+02
1.302400000000000091e+02,1.196500000000000057e+02,1.040600000000000023e+02,2.100000000000000000e+01,0.000000000000000000e+00,1.337000000000000000e+04,1.057283000000000044e+02,1.029839000000000055e+02,1.049699999999999989e+02,9.329583499999999363e-02,6.102866500000000416e-01,2.400000000000000000e+01,8.320000000000000000e+02,1.100000000000000000e+01,1.000000000000000000e+00,9.583000000000000407e-01,3.900000000000000000e+01,1.052500000000000000e+03,9.843999999999999773e+01
1.133900000000000006e+02,9.167000000000000171e+01,8.395999999999999375e+01,2.100000000000000000e+01,0.000000000000000000e+00,3.409000000000000000e+04,1.184879999999999995e+02,1.138785000000000025e+02,1.031299999999999955e+02,1.977229100000000017e-01,5.541668499999999886e-01,1.900000000000000000e+01,1.032857199999999921e+03,1.400000000000000000e+01,8.166999999999999815e-01,9.416999999999999815e-01,3.600000000000000000e+01,1.415000000000000000e+03,1.282400000000000091e+02
1.040600000000000023e+02,9.590999999999999659e+01,1.154599999999999937e+02,2.100000000000000000e+01,0.000000000000000000e+00,1.672000000000000000e+04,1.011299999999999955e+02,1.164399999999999977e+02,1.034800000000000040e+02,1.103531299999999937e-01,3.632814600000000005e-01,1.500000000000000000e+01,1.091428599999999960e+03,2.100000000000000000e+01,9.832999999999999519e-01,9.250000000000000444e-01,3.700000000000000000e+01,1.507500000000000000e+03,1.138499999999999943e+02
1.124399999999999977e+02,1.124699999999999989e+02,1.149099999999999966e+02,2.100000000000000000e+01,0.000000000000000000e+00,1.594000000000000000e+04,1.154200000000000017e+02,1.175300000000000011e+02,9.306000000000000227e+01,3.542333200000000182e-01,5.557294000000000400e-01,1.700000000000000000e+01,1.014545499999999947e+03,2.200000000000000000e+01,1.000000000000000000e+00,9.749999999999999778e-01,3.800000000000000000e+01,1.650000000000000000e+03,1.082600000000000051e+02
1.124399999999999977e+02,9.312000000000000455e+01,9.598000000000000398e+01,1.200000000000000000e+01,7.000000000000000000e+00,6.570000000000000000e+03,1.055293000000000063e+02,1.055725999999999942e+02,6.578000000000000114e+01,3.021499999999999742e-01,3.515627000000000058e-01,1.500000000000000000e+01,1.496125000000000000e+03,1.700000000000000000e+01,1.000000000000000000e+00,9.749999999999999778e-01,3.800000000000000000e+01,1.505000000000000000e+03,9.843999999999999773e+01
1.187800000000000011e+02,1.196500000000000057e+02,1.134800000000000040e+02,1.900000000000000000e+01,0.000000000000000000e+00,1.234000000000000000e+04,1.218349999999999937e+02,1.079650000000000034e+02,1.367100000000000080e+02,2.770197999999999827e-01,4.464846000000000092e-01,1.600000000000000000e+01,1.023238650000000007e+03,1.600000000000000000e+01,9.832999999999999519e-01,9.499999999999999556e-01,3.600000000000000000e+01,1.362500000000000000e+03,1.082600000000000051e+02
1.124399999999999977e+02,1.039300000000000068e+02,1.101299999999999955e+02,1.200000000000000000e+01,7.000000000000000000e+00,8.465000000000000000e+03,9.027486000000000388e+01,1.145554999999999950e+02,1.306500000000000057e+02,9.617854399999999915e-01,9.617189999999999905e-01,1.400000000000000000e+01,1.782086499999999887e+03,1.900000000000000000e+01,9.333000000000000185e-01,9.499999999999999556e-01,3.500000000000000000e+01,1.450250000000000000e+03,1.082600000000000051e+02
1.302400000000000091e+02,9.537000000000000455e+01,9.584000000000000341e+01,2.200000000000000000e+01,0.000000000000000000e+00,1.684150000000000000e+04,9.765999999999999659e+01,1.095699999999999932e+02,1.027699999999999960e+02,2.776708299999999796e-01,2.352866700000000033e-01,1.600000000000000000e+01,9.691666999999999916e+02,1.700000000000000000e+01,9.000000000000000222e-01,9.499999999999999556e-01,3.600000000000000000e+01,1.552500000000000000e+03,1.082600000000000051e+02
8.007999999999999829e+01,9.878000000000000114e+01,8.954999999999999716e+01,1.000000000000000000e+01,9.000000000000000000e+00,3.690000000000000000e+03,1.030396999999999963e+02,9.281128999999999962e+01,1.087399999999999949e+02,9.707187999999999928e-02,3.684897999999999785e-01,1.700000000000000000e+01,9.210000000000000000e+02,1.600000000000000000e+01,9.333000000000000185e-01,9.499999999999999556e-01,2.900000000000000000e+01,1.307500000000000000e+03,8.070000000000000284e+01
9.526999999999999602e+01,8.265000000000000568e+01,1.015199999999999960e+02,9.000000000000000000e+00,1.000000000000000000e+01,7.340000000000000000e+03,7.813370999999999356e+01,6.959044000000000096e+01,6.671999999999999886e+01,5.657708300000000023e-02,1.339845799999999920e-01,1.100000000000000000e+01,9.800000000000000000e+02,3.200000000000000000e+01,9.667000000000000037e-01,8.832999999999999741e-01,3.800000000000000000e+01,1.345000000000000000e+03,9.432999999999999829e+01
8.176999999999999602e+01,9.990999999999999659e+01,9.478000000000000114e+01,1.500000000000000000e+01,4.000000000000000000e+00,2.957000000000000000e+04,8.773999999999999488e+01,8.618999999999999773e+01,9.753000000000000114e+01,1.271500000000000130e-01,1.371095800000000087e-01,2.000000000000000000e+01,1.398692299999999932e+03,2.300000000000000000e+01,1.000000000000000000e+00,9.416999999999999815e-01,3.800000000000000000e+01,2.122500000000000000e+03,8.070000000000000284e+01
8.007999999999999829e+01,8.698000000000000398e+01,8.771999999999999886e+01,8.000000000000000000e+00,1.100000000000000000e+01,5.390000000000000000e+03,7.497114999999999441e+01,6.868120000000000402e+01,9.090000000000000568e+01,9.759270999999999918e-02,7.916687399999999819e-02,5.000000000000000000e+00,8.981000000000000227e+02,8.500000000000000000e+01,8.667000000000000259e-01,9.583000000000000407e-01,3.400000000000000000e+01,1.250000000000000000e+03,8.914000000000000057e+01
1.073599999999999994e+02,1.064200000000000017e+02,1.050100000000000051e+02,2.300000000000000000e+01,0.000000000000000000e+00,1.598000000000000000e+04,1.221689999999999969e+02,1.151126000000000005e+02,1.292199999999999989e+02,2.908218799999999771e-01,7.703126999999999613e-01,2.600000000000000000e+01,1.244488599999999906e+03,5.000000000000000000e+00,9.499999999999999556e-01,9.333000000000000185e-01,3.500000000000000000e+01,1.415000000000000000e+03,9.843999999999999773e+01
9.575000000000000000e+01,1.004800000000000040e+02,1.054899999999999949e+02,1.200000000000000000e+01,7.000000000000000000e+00,6.594500000000000000e+03,1.134444000000000017e+02,1.083790999999999940e+02,1.069000000000000057e+02,3.743645999999999779e-02,1.221356239999999982e-01,8.000000000000000000e+00,9.840179000000000542e+02,3.400000000000000000e+01,9.499999999999999556e-01,9.583000000000000407e-01,3.100000000000000000e+01,1.690000000000000000e+03,9.432999999999999829e+01
1.302400000000000091e+02,1.102399999999999949e+02,1.127000000000000028e+02,1.800000000000000000e+01,1.000000000000000000e+00,1.308400000000000000e+04,9.245190999999999804e+01,1.071082999999999998e+02,1.435600000000000023e+02,5.936864600000000269e-01,9.609377000000000058e-01,1.700000000000000000e+01,7.148333000000000084e+02,1.600000000000000000e+01,9.832999999999999519e-01,9.667000000000000037e-01,3.800000000000000000e+01,1.320000000000000000e+03,1.082600000000000051e+02
1.010699999999999932e+02,1.022500000000000000e+02,1.021200000000000045e+02,2.100000000000000000e+01,0.000000000000000000e+00,1.761000000000000000e+04,8.908700999999997805e+01,9.843720000000000425e+01,1.012699999999999960e+02,2.728531399999999940e-01,8.313804000000000194e-01,1.000000000000000000e+01,9.234860999999999649e+02,2.800000000000000000e+01,8.499999999999999778e-01,9.832999999999999519e-01,4.000000000000000000e+01,1.460000000000000000e+03,1.181400000000000006e+02
9.070999999999999375e+01,1.014599999999999937e+02,1.111099999999999994e+02,1.900000000000000000e+01,0.000000000000000000e+00,2.120000000000000000e+04,1.195050999999999988e+02,1.202185000000000059e+02,8.054000000000000625e+01,2.695979199999999909e-01,9.545574999999999477e-01,2.100000000000000000e+01,8.191666999999999916e+02,1.000000000000000000e+01,9.667000000000000037e-01,9.250000000000000444e-01,3.700000000000000000e+01,1.217500000000000000e+03,8.914000000000000057e+01
1.088499999999999943e+02,9.293000000000000682e+01,9.362000000000000455e+01,1.300000000000000000e+01,6.000000000000000000e+00,5.100000000000000000e+03,1.088717000000000041e+02,1.014652999999999992e+02,9.787000000000000455e+01,1.883479200000000020e-01,9.453145999999999771e-02,1.700000000000000000e+01,9.800000000000000000e+02,2.000000000000000000e+01,9.667000000000000037e-01,9.583000000000000407e-01,3.800000000000000000e+01,1.467500000000000000e+03,1.035699999999999932e+02
8.996999999999999886e+01,1.044000000000000057e+02,1.173900000000000006e+02,2.100000000000000000e+01,0.000000000000000000e+00,1.532900000000000000e+04,1.027751999999999981e+02,1.147163999999999930e+02,1.069000000000000057e+02,1.169937499999999936e-01,4.486981299999999728e-01,1.500000000000000000e+01,1.004875000000000000e+03,1.900000000000000000e+01,9.333000000000000185e-01,9.000000000000000222e-01,3.600000000000000000e+01,1.535000000000000000e+03,9.843999999999999773e+01
9.162999999999999545e+01,1.034200000000000017e+02,1.104099999999999966e+02,1.900000000000000000e+01,0.000000000000000000e+00,2.047000000000000000e+04,1.040186999999999955e+02,1.077476999999999947e+02,1.274500000000000028e+02,2.807958400000000188e-01,2.734377000000000058e-01,1.200000000000000000e+01,1.541090999999999894e+03,2.600000000000000000e+01,9.166999999999999593e-01,9.749999999999999778e-01,3.600000000000000000e+01,1.335000000000000000e+03,9.843999999999999773e+01
1.109699999999999989e+02,1.103499999999999943e+02,1.192999999999999972e+02,2.300000000000000000e+01,0.000000000000000000e+00,3.372000000000000000e+04,1.094565000000000055e+02,1.248248999999999995e+02,1.181800000000000068e+02,2.005875000000000019e-01,5.507813999999999766e-01,2.200000000000000000e+01,1.108671399999999949e+03,1.000000000000000000e+01,1.000000000000000000e+00,8.667000000000000259e-01,4.000000000000000000e+01,1.310000000000000000e+03,1.181400000000000006e+02
1.124399999999999977e+02,1.000100000000000051e+02,9.412999999999999545e+01,1.600000000000000000e+01,3.000000000000000000e+00,1.277500000000000000e+04,1.162613000000000056e+02,1.016183000000000050e+02,8.550000000000000000e+01,1.106135399999999963e-01,3.714845800000000087e-01,1.800000000000000000e+01,1.482142800000000079e+03,1.700000000000000000e+01,9.333000000000000185e-01,9.250000000000000444e-01,3.300000000000000000e+01,2.277500000000000000e+03,9.843999999999999773e+01
1.216899999999999977e+02,1.184099999999999966e+02,1.067600000000000051e+02,1.800000000000000000e+01,1.000000000000000000e+00,1.524000000000000000e+04,1.190199999999999960e+02,1.025699999999999932e+02,1.162099999999999937e+02,4.720718999999999888e-01,6.273439499999999835e-01,1.900000000000000000e+01,1.475555499999999938e+03,1.200000000000000000e+01,1.000000000000000000e+00,9.749999999999999778e-01,3.300000000000000000e+01,2.112500000000000000e+03,9.843999999999999773e+01
1.109699999999999989e+02,1.120400000000000063e+02,1.127699999999999960e+02,1.700000000000000000e+01,2.000000000000000000e+00,9.560000000000000000e+03,1.168499999999999943e+02,1.205300000000000011e+02,9.778000000000000114e+01,2.093114600000000047e-01,7.367189499999999835e-01,1.400000000000000000e+01,1.223500000000000000e+03,1.900000000000000000e+01,9.333000000000000185e-01,9.333000000000000185e-01,3.800000000000000000e+01,1.395000000000000000e+03,1.035699999999999932e+02
1.040600000000000023e+02,1.177199999999999989e+02,9.773000000000000398e+01,2.100000000000000000e+01,0.000000000000000000e+00,1.144000000000000000e+04,1.339231000000000051e+02,1.450060000000000002e+02,1.049699999999999989e+02,3.479833299999999796e-01,5.296876999999999835e-01,1.600000000000000000e+01,1.035000000000000000e+03,2.100000000000000000e+01,9.499999999999999556e-01,9.333000000000000185e-01,3.600000000000000000e+01,1.552500000000000000e+03,9.432999999999999829e+01
8.243000000000000682e+01,1.097300000000000040e+02,9.634999999999999432e+01,1.500000000000000000e+01,4.000000000000000000e+00,1.233000000000000000e+04,1.088799999999999955e+02,1.114800000000000040e+02,8.950000000000000000e+01,4.603021000000000196e-02,9.713562600000000269e-02,1.800000000000000000e+01,1.362325399999999945e+03,1.800000000000000000e+01,9.832999999999999519e-01,9.000000000000000222e-01,3.700000000000000000e+01,1.652750000000000000e+03,1.082600000000000051e+02
8.243000000000000682e+01,9.620999999999999375e+01,8.820000000000000284e+01,8.000000000000000000e+00,1.100000000000000000e+01,4.860000000000000000e+03,6.456000000000000227e+01,9.029999999999999716e+01,6.224000000000000199e+01,1.569166599999999995e-02,2.114585499999999951e-01,1.300000000000000000e+01,1.070818199999999933e+03,2.800000000000000000e+01,9.166999999999999593e-01,9.333000000000000185e-01,2.600000000000000000e+01,1.555000000000000000e+03,8.526000000000000512e+01
1.187199999999999989e+02,1.113499999999999943e+02,1.106200000000000045e+02,1.300000000000000000e+01,6.000000000000000000e+00,8.650000000000000000e+03,9.863143999999999778e+01,9.767723999999999762e+01,1.368700000000000045e+02,2.486343699999999934e-01,9.046876999999999835e-01,1.700000000000000000e+01,1.194285800000000108e+03,1.900000000000000000e+01,9.333000000000000185e-01,9.749999999999999778e-01,3.900000000000000000e+01,1.372500000000000000e+03,1.274099999999999966e+02
8.415999999999999659e+01,8.767000000000000171e+01,1.005799999999999983e+02,2.400000000000000000e+01,0.000000000000000000e+00,3.202700000000000000e+04,1.193100000000000023e+02,1.259599999999999937e+02,8.426000000000000512e+01,6.763687999999999922e-01,8.492189599999999672e-01,1.500000000000000000e+01,1.300000000000000000e+03,1.600000000000000000e+01,9.000000000000000222e-01,8.832999999999999741e-01,3.000000000000000000e+01,1.665000000000000000e+03,1.082600000000000051e+02
9.221999999999999886e+01,1.083799999999999955e+02,9.987999999999999545e+01,2.000000000000000000e+01,0.000000000000000000e+00,1.442000000000000000e+04,1.155949999999999989e+02,1.047822000000000031e+02,1.181800000000000068e+02,9.446770999999999641e-02,1.132814600000000005e-01,2.400000000000000000e+01,1.458961499999999887e+03,6.000000000000000000e+00,9.333000000000000185e-01,9.667000000000000037e-01,3.400000000000000000e+01,1.800000000000000000e+03,1.237300000000000040e+02
1.109699999999999989e+02,1.110499999999999972e+02,1.117300000000000040e+02,2.100000000000000000e+01,0.000000000000000000e+00,1.137100000000000000e+04,1.211654000000000053e+02,1.316260000000000048e+02,1.252800000000000011e+02,1.776708399999999966e-01,2.691408399999999923e-01,1.800000000000000000e+01,7.973269000000000233e+02,1.800000000000000000e+01,1.000000000000000000e+00,8.417000000000000037e-01,3.500000000000000000e+01,1.462500000000000000e+03,1.138499999999999943e+02
1.302400000000000091e+02,9.131000000000000227e+01,8.600000000000000000e+01,2.200000000000000000e+01,0.000000000000000000e+00,2.134900000000000000e+04,1.251022999999999996e+02,1.180895000000000010e+02,1.233299999999999983e+02,1.861343699999999934e-01,4.173179300000000036e-01,1.400000000000000000e+01,5.000000000000000000e+02,1.700000000000000000e+01,9.166999999999999593e-01,9.333000000000000185e-01,3.600000000000000000e+01,1.295000000000000000e+03,1.082600000000000051e+02
