2.569398912807100976e-01,1.296860619504337613e-02,-3.712206892751214182e-01,2.117745586061882488e-03
1.898131462286096471e-01,8.693815853773632918e-02,6.002407382320679857e-02,1.044775235804448754e-01
3.637426832866348381e-01,1.002551114532803239e-01,-3.070951002830421550e-01,5.453523489242144417e-02
1.229277994290731285e-01,-1.904736339841020254e-01,1.530371052826249856e-01,-2.905365907270733294e-01
-9.359289547585214475e-02,2.310192925446392098e-01,-2.064717960992600576e-01,2.665233362829697028e-01
4.796168416076678626e-02,-1.014096362845735011e-01,2.217971692135447814e-01,-2.722213928653294812e-01
1.822638927344693571e-01,-1.719794394727386100e-01,2.242843686770543410e-01,1.508828945463714655e-01
3.039352769484620076e-01,-3.520382115880764107e-01,2.252568958702796595e-02,2.630485110536905924e-01
3.405563402125305061e-01,-6.557914588370868103e-02,-1.584223331620928099e-01,2.188778953361055490e-01
2.868700186089086501e-01,-6.187862275863927064e-02,2.585186480283786503e-01,2.295726966005833536e-01
3.530656540471864835e-01,-2.530447722686125431e-02,2.764699729535079475e-01,-4.949370612148498716e-02
1.818211910027686395e-01,-1.570285501353270163e-01,-1.582704649205975700e-01,-4.054071936452207647e-01
4.408939161425628472e-01,4.926453015575467109e-01,-7.840414520175420510e-02,-1.590881813425260582e-01
-8.716044256663163514e-02,5.262548576164940428e-01,-7.998747797894119327e-03,1.571574077779437084e-01
6.927260267805364358e-02,2.670070571047791219e-01,5.648050660336841888e-01,2.775631533173634202e-01
1.804488666158313992e-01,4.164462412936093157e-03,8.334042318537275562e-02,-1.814330319985180684e-01
8.694134278209171562e-02,8.387994573291323447e-03,-1.935151964066756866e-02,-6.413913927489217626e-02
-1.165253856959804109e-02,-2.899768575237338664e-01,-2.458634440503759955e-01,4.612547366877447486e-01
1.041602714343169700e-01,1.422748570181114891e-01,-1.087633966592826545e-01,-1.426279454765950194e-01
