1.061200118925777758e-01,-1.478858012564668138e-02,-9.289596651232620572e-02,7.108964501443559847e-02
7.113806750837534110e-02,1.550535006694611292e-02,-2.388637817477298406e-03,4.827164227033277355e-02
1.449857098881896789e-01,4.538385942998272166e-03,-8.739235647137552632e-02,9.540783699808735863e-02
4.479447183074564132e-02,-5.068102112063758297e-02,1.522761585059404996e-02,1.166108345198758542e-02
-3.310632195151480550e-02,5.901099133818371589e-02,-2.691746990520657926e-02,-6.666611302269784961e-03
1.354805019958193156e-02,-2.307116882447940789e-02,3.698622187853254500e-02,-1.043822849116220718e-02
6.851851617577947584e-02,-4.839156064289013015e-02,2.330933374353045748e-02,5.623286224583515236e-02
1.223977150607484243e-01,-1.046969568374981618e-01,-3.069308702214608442e-02,1.065045366438667901e-01
1.361764462355538330e-01,-3.519568048431196555e-02,-6.135977210365729795e-02,1.050039167891247127e-01
1.070149974634226064e-01,-2.372113501365155988e-02,2.372962846173776522e-02,8.183106693701551471e-02
1.299116414321372093e-01,-1.570900671852401564e-02,2.331926897866269666e-02,7.494523153027224383e-02
7.267639600570297009e-02,-5.026941950130149606e-02,-4.868064246170206166e-02,2.402291537515930525e-02
1.635141877707910474e-01,1.085978726633183289e-01,-3.921050689735635503e-02,7.593266434444480295e-02
-3.921770194264256881e-02,1.398250462065557809e-01,1.862091937923403967e-02,-3.058186954028458901e-02
1.317871237202591049e-02,7.685870441110762008e-02,1.092850239090315395e-01,1.162059624756868817e-02
6.642827080654534200e-02,-4.222788334811013004e-03,1.571285770599677558e-03,2.747032947053968874e-02
3.328428105703316181e-02,-1.635902961203694389e-03,-1.063674676605607869e-02,1.626884631733345118e-02
7.122112356812161302e-03,-8.132813135981650787e-02,-5.505896389684367814e-02,4.994317878120153875e-02
3.951628145155770822e-02,3.093759099130055645e-02,-2.575908093496711085e-02,1.140275397907240806e-02
